tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,dog_stage,jpg_url,p1,p2,p3,favorites,retweets,followers,retweeted_status
695314793360662529,2016-02-04 18:35:39,http://twitter.com/download/iphone,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,10,10,Colin,None ,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,Maltese dog,Lhasa,Pekinese,4004,1675,3200950,Original tweet
695095422348574720,2016-02-04 04:03:57,http://twitter.com/download/iphone,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,12,10,None,pupper,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,papillon,Chihuahua,Border collie,2888,684,3200950,Original tweet
695074328191332352,2016-02-04 02:40:08,http://twitter.com/download/iphone,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,11,10,Lorenzo,pupper,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,Shih-Tzu,Tibetan terrier,Lhasa,3116,1239,3200950,Original tweet
695064344191721472,2016-02-04 02:00:27,http://twitter.com/download/iphone,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",4,10,None,None ,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,seat belt,sunglasses,ice lolly,1771,685,3200950,Original tweet
695051054296211456,2016-02-04 01:07:39,http://twitter.com/download/iphone,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",6,10,Brian,None ,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,Boston bull,pug,Chihuahua,2918,885,3200950,Original tweet
694925794720792577,2016-02-03 16:49:55,http://vine.co,Please only send in dogs. This t-rex is very scary. 5/10 ...might still pet (vid by @helizabethmicha) https://t.co/Vn6w5w8TO2,5,10,None,None ,,,,,2965,1043,3200950,Original tweet
694905863685980160,2016-02-03 15:30:43,http://twitter.com/download/iphone,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,10,10,Archie,None ,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,bow tie,fur coat,black-footed ferret,3046,1053,3200950,Original tweet
694669722378485760,2016-02-02 23:52:22,http://twitter.com/download/iphone,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,12,10,Phil,None ,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,beaver,mongoose,marmot,26068,13517,3200950,Original tweet
694356675654983680,2016-02-02 03:08:26,http://twitter.com/download/iphone,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",10,10,None,pupper,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,hamster,Pomeranian,pretzel,1653,328,3200950,Original tweet
694352839993344000,2016-02-02 02:53:12,http://twitter.com/download/iphone,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,10,10,Oliviér,None ,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,Australian terrier,Yorkshire terrier,silky terrier,2244,700,3200950,Original tweet
694342028726001664,2016-02-02 02:10:14,http://vine.co,It's okay pup. This happens every time I listen to @adele also. 11/10 (vid by @_larirutschmann) https://t.co/oCImpQuoRb,11,10,None,None ,,,,,1727,557,3200950,Original tweet
694329668942569472,2016-02-02 01:21:07,http://twitter.com/download/iphone,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,9,10,Grady,pupper,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,boxer,bull mastiff,Saint Bernard,2203,569,3200950,Original tweet
694206574471057408,2016-02-01 17:11:59,http://twitter.com/download/iphone,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",10,10,None,None ,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,Shih-Tzu,toy poodle,Maltese dog,4582,2297,3200950,Original tweet
694183373896572928,2016-02-01 15:39:48,http://twitter.com/download/iphone,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,9,10,Lola,None ,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,teddy,Pekinese,Shih-Tzu,3236,1040,3200950,Original tweet
694001791655137281,2016-02-01 03:38:15,http://twitter.com/download/iphone,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,11,10,Chester,None ,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,Pembroke,Cardigan,Chihuahua,3705,1176,3200950,Original tweet
693993230313091072,2016-02-01 03:04:14,http://vine.co,These lil fellas are the best of friends. 12/10 for both. 1 like = 1 friend (vid by @CassieBrookee15) https://t.co/gzRghPC61H,12,10,None,None ,,,,,2044,457,3200950,Original tweet
693942351086120961,2016-01-31 23:42:03,http://twitter.com/download/iphone,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,10,10,Kobe,None ,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,groenendael,Norwegian elkhound,schipperke,1896,413,3200950,Original tweet
693647888581312512,2016-01-31 04:11:58,http://twitter.com/download/iphone,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,7,10,None,None ,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,washbasin,doormat,bathtub,2961,673,3200950,Original tweet
693644216740769793,2016-01-31 03:57:23,http://twitter.com/download/iphone,BREAKING PUPDATE: I've just been notified that (if in U.S.) this dog appears to be operating the vehicle. Upgraded to 10/10. Skilled af,10,10,None,None ,,,,,1473,150,3200950,Original tweet
693642232151285760,2016-01-31 03:49:30,http://twitter.com/download/iphone,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,9,10,Freddery,None ,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,Scottish deerhound,bluetick,German short-haired pointer,2790,472,3200950,Original tweet
693629975228977152,2016-01-31 03:00:47,http://twitter.com/download/iphone,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,12,10,None,pupper,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,pug,French bulldog,Boston bull,2685,894,3200950,Original tweet
693622659251335168,2016-01-31 02:31:43,http://twitter.com/download/iphone,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,10,10,None,None ,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,malamute,Siberian husky,Eskimo dog,1691,422,3200950,Original tweet
693590843962331137,2016-01-31 00:25:18,http://twitter.com/download/iphone,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,3,10,Phil,pupper,https://pbs.twimg.com/media/CaAhMb1XEAAB6Bz.jpg,dining table,grey fox,Siamese cat,5565,2233,3200950,Original tweet
693582294167244802,2016-01-30 23:51:19,http://twitter.com/download/iphone,"Personally I'd give him an 11/10. Not sure why you think you're qualified to rate such a stellar pup.
@CommonWhiteGirI",11,10,None,None ,,,,,1802,292,3200950,Original tweet
693486665285931008,2016-01-30 17:31:20,http://twitter.com/download/iphone,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,11,10,Lincoln,None ,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,sea lion,Siamese cat,black-footed ferret,1941,698,3200950,Original tweet
693280720173801472,2016-01-30 03:52:58,http://twitter.com/download/iphone,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,10,10,Sadie,None ,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,Labrador retriever,bull mastiff,box turtle,3669,1403,3200950,Original tweet
693267061318012928,2016-01-30 02:58:42,http://vine.co,This is Oscar. He can wave. Friendly af. 12/10 would totally wave back (IG: Oscar.is.bear) https://t.co/waN6EW0wfM,12,10,Oscar,None ,,,,,2622,925,3200950,Original tweet
693262851218264065,2016-01-30 02:41:58,http://twitter.com/download/iphone,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,11,10,None,pupper,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,golden retriever,Labrador retriever,kuvasz,2459,568,3200950,Original tweet
693231807727280129,2016-01-30 00:38:37,http://twitter.com/download/iphone,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",9,10,Bodie,None ,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,vizsla,Chesapeake Bay retriever,Rhodesian ridgeback,3133,841,3200950,Original tweet
693155686491000832,2016-01-29 19:36:08,http://twitter.com/download/iphone,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,12,10,Dunkin,None ,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,Shih-Tzu,Lhasa,Tibetan terrier,8668,3622,3200950,Original tweet
693109034023534592,2016-01-29 16:30:45,http://twitter.com/download/iphone,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",11,10,None,None ,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,cocker spaniel,Welsh springer spaniel,golden retriever,1889,695,3200950,Original tweet
693095443459342336,2016-01-29 15:36:45,http://twitter.com/download/iphone,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,10,10,Milo,pupper,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,ice lolly,neck brace,Yorkshire terrier,2056,523,3200950,Original tweet
692919143163629568,2016-01-29 03:56:12,http://twitter.com/download/iphone,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,9,10,None,None ,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,Saint Bernard,English springer,boxer,2926,838,3200950,Original tweet
692905862751522816,2016-01-29 03:03:25,http://twitter.com/download/iphone,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,10,10,Wally,pupper,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,Mexican hairless,Doberman,Rhodesian ridgeback,2683,998,3200950,Original tweet
692901601640583168,2016-01-29 02:46:29,http://twitter.com/download/iphone,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",10,10,None,None ,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,soft-coated wheaten terrier,cocker spaniel,golden retriever,1971,682,3200950,Original tweet
692894228850999298,2016-01-29 02:17:12,http://twitter.com/download/iphone,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,10,10,Tupawc,None ,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,German short-haired pointer,bluetick,basset,2511,910,3200950,Original tweet
692828166163931137,2016-01-28 21:54:41,http://twitter.com/download/iphone,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,12,10,None,pupper,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,Samoyed,Arctic fox,white wolf,3148,998,3200950,Original tweet
692752401762250755,2016-01-28 16:53:37,http://twitter.com/download/iphone,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",13,10,None,pupper,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,Samoyed,Siberian husky,Eskimo dog,7496,4124,3200950,Original tweet
692568918515392513,2016-01-28 04:44:32,http://twitter.com/download/iphone,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,12,10,Chester,None ,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,golden retriever,Labrador retriever,Pekinese,4739,1737,3200950,Original tweet
692535307825213440,2016-01-28 02:30:58,http://twitter.com/download/iphone,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,10,10,Amber,None ,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,pug,French bulldog,Chihuahua,3504,1529,3200950,Original tweet
692530551048294401,2016-01-28 02:12:04,http://twitter.com/download/iphone,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,10,10,Cody,None ,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,Siberian husky,Eskimo dog,white wolf,2021,474,3200950,Original tweet
692423280028966913,2016-01-27 19:05:49,http://twitter.com/download/iphone,PUPDATE: just noticed this dog has some extra legs. Very advanced. Revolutionary af. Upgraded to a 9/10,9,10,None,None ,,,,,1618,265,3200950,Original tweet
692417313023332352,2016-01-27 18:42:06,http://twitter.com/download/iphone,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,7,10,Herschel,pupper,https://pbs.twimg.com/media/CZv13u5WYAA6wQe.jpg,bison,mink,polecat,10275,3917,3200950,Original tweet
692187005137076224,2016-01-27 03:26:56,http://twitter.com/download/iphone,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,12,10,None,None ,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,Siberian husky,malamute,Eskimo dog,2768,929,3200950,Original tweet
692158366030913536,2016-01-27 01:33:08,http://twitter.com/download/iphone,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,10,10,Edgar,None ,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,pug,swing,toy poodle,2369,896,3200950,Original tweet
692142790915014657,2016-01-27 00:31:15,http://twitter.com/download/iphone,These are some pictures of Teddy that further justify his 13/10 rating. Please enjoy https://t.co/tDkJAnQsbQ,13,10,None,None ,https://pbs.twimg.com/media/CZr8LvyXEAABJ9k.jpg,toy poodle,teddy,miniature poodle,1798,438,3200950,Original tweet
692041934689402880,2016-01-26 17:50:29,http://vine.co,This is Teddy. His head is too heavy. 13/10 (vid by @jooanrim) https://t.co/sRUpRpGZ3y,13,10,Teddy,None ,,,,,3724,1424,3200950,Original tweet
692017291282812928,2016-01-26 16:12:33,http://twitter.com/download/iphone,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,9,10,Kingsley,None ,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,Tibetan terrier,cocker spaniel,bow tie,3153,1081,3200858,Original tweet
691820333922455552,2016-01-26 03:09:55,http://twitter.com/download/iphone,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet https://t.co/fn1oUlS69Z,8,10,Brockly,None ,https://pbs.twimg.com/media/CZnW7JGW0AA83mn.jpg,minivan,sports car,limousine,4329,1860,3200950,Original tweet
691793053716221953,2016-01-26 01:21:31,http://vine.co,We usually don't rate penguins but this one is in need of a confidence boost after that slide. 10/10 https://t.co/qnMJHBxPuo,10,10,None,None ,,,,,8910,4732,3200950,Original tweet
691756958957883396,2016-01-25 22:58:05,http://twitter.com/download/iphone,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",10,10,None,None ,https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,Saint Bernard,boxer,Pembroke,3179,1161,3200950,Original tweet
691675652215414786,2016-01-25 17:35:00,http://twitter.com/download/iphone,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,10,10,Richie,None ,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,Chihuahua,teddy,West Highland white terrier,2116,577,3200950,Original tweet
691483041324204033,2016-01-25 04:49:38,http://twitter.com/download/iphone,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup https://t.co/aenk0KpoWM,5,10,None,None ,https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg,bloodhound,black-and-tan coonhound,Gordon setter,2608,656,3200950,Original tweet
691459709405118465,2016-01-25 03:16:56,http://twitter.com/download/iphone,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,12,10,Leo,None ,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,Shetland sheepdog,collie,Border collie,4449,1294,3200950,Original tweet
691444869282295808,2016-01-25 02:17:57,http://twitter.com/download/iphone,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,12,10,Bailey,None ,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,Bernese mountain dog,Border collie,EntleBucher,2890,955,3200950,Original tweet
691416866452082688,2016-01-25 00:26:41,http://twitter.com/download/iphone,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,13,10,None,None ,,,,,21253,8689,3200950,Original tweet
691321916024623104,2016-01-24 18:09:23,http://twitter.com/download/iphone,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,11,10,Molly,None ,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,Rottweiler,German shepherd,kelpie,2828,747,3200951,Original tweet
691096613310316544,2016-01-24 03:14:07,http://twitter.com/download/iphone,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,11,10,None,None ,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,borzoi,llama,Arabian camel,3253,1019,3200951,Original tweet
691090071332753408,2016-01-24 02:48:07,http://twitter.com/download/iphone,Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY,12,10,None,None ,https://pbs.twimg.com/media/CZc-u7IXEAQHV1N.jpg,barrow,tub,bathtub,1867,385,3200951,Original tweet
690989312272396288,2016-01-23 20:07:44,http://vine.co,We've got a doggy down. Requesting backup. 12/10 for both. Please enjoy  https://t.co/pmarb2dG0e,12,10,None,None ,,,,,6513,3282,3200951,Original tweet
690959652130045952,2016-01-23 18:09:53,http://twitter.com/download/iphone,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,11,10,None,None ,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,golden retriever,Labrador retriever,Saluki,3902,1421,3200951,Original tweet
690938899477221376,2016-01-23 16:47:25,http://twitter.com/download/iphone,"She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX",10,10,None,None ,https://pbs.twimg.com/media/CZa1QnSWEAAEOVr.jpg,geyser,seashore,beacon,4536,2245,3200951,Original tweet
690932576555528194,2016-01-23 16:22:17,http://twitter.com/download/iphone,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS,12,10,Buddy,None ,https://pbs.twimg.com/media/CZavgf4WkAARpFM.jpg,snorkel,muzzle,scuba diver,3602,1143,3200951,Original tweet
690735892932222976,2016-01-23 03:20:44,http://twitter.com/download/iphone,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,13,10,Peaches,None ,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,golden retriever,Labrador retriever,kuvasz,4134,1442,3200951,Original tweet
690728923253055490,2016-01-23 02:53:03,http://twitter.com/download/iphone,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u,8,10,Vinscent,None ,https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg,kuvasz,golden retriever,Great Pyrenees,2384,597,3200951,Original tweet
690690673629138944,2016-01-23 00:21:03,http://twitter.com/download/iphone,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,10,10,Cedrick,None ,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg,bath towel,radiator,Maltese dog,2547,898,3200951,Original tweet
690649993829576704,2016-01-22 21:39:24,http://twitter.com/download/iphone,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,11,10,Hazel,None ,https://pbs.twimg.com/media/CZWugJsWYAIzVzJ.jpg,bighorn,hyena,Mexican hairless,1435,325,3200951,Original tweet
690607260360429569,2016-01-22 18:49:36,http://twitter.com/download/iphone,12/10 @LightningHoltt,12,10,None,None ,,,,,313,19,3200951,Original tweet
690597161306841088,2016-01-22 18:09:28,http://twitter.com/download/iphone,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,11,10,Lolo,None ,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,Lhasa,koala,sunglasses,2163,681,3200951,Original tweet
690400367696297985,2016-01-22 05:07:29,http://twitter.com/download/iphone,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",10,10,Eriq,None ,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,Pembroke,papillon,Shetland sheepdog,2041,509,3200951,Original tweet
690374419777196032,2016-01-22 03:24:22,http://twitter.com/download/iphone,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,11,10,Phred,None ,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg,kuvasz,Labrador retriever,ice bear,3560,972,3200859,Original tweet
690360449368465409,2016-01-22 02:28:52,http://twitter.com/download/iphone,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 https://t.co/B9ZXXKJYNx,9,10,None,None ,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg,pug,French bulldog,Brabancon griffon,2925,1006,3200951,Original tweet
690348396616552449,2016-01-22 01:40:58,http://vine.co,This is Oddie. He's trying to communicate. 12/10 very solid effort (vid by @kaleseyy) https://t.co/JjxriLqZOL,12,10,Oddie,None ,,,,,1644,573,3200951,Original tweet
690248561355657216,2016-01-21 19:04:15,http://twitter.com/download/iphone,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog https://t.co/IF5kKaO945,11,10,Maxwell,None ,https://pbs.twimg.com/media/CZRBZ9mWkAAWblt.jpg,motor scooter,moped,pickup,1845,477,3200951,Original tweet
690021994562220032,2016-01-21 04:03:58,http://twitter.com/download/iphone,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",10,10,Geoff,None ,https://pbs.twimg.com/media/CZNzV6cW0AAsX7p.jpg,badger,weasel,malamute,3056,1180,3200951,Original tweet
690015576308211712,2016-01-21 03:38:27,http://twitter.com/download/iphone,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,12,10,None,pupper,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,malamute,Siberian husky,Eskimo dog,2740,836,3200951,Original tweet
690005060500217858,2016-01-21 02:56:40,http://twitter.com/download/iphone,"""I'm the only one that ever does anything in this household"" 10/10 https://t.co/V8HcVIh4jt",10,10,None,None ,https://pbs.twimg.com/media/CZNj8N-WQAMXASZ.jpg,Samoyed,Great Pyrenees,teddy,4004,1907,3200950,Original tweet
689999384604450816,2016-01-21 02:34:07,http://twitter.com/download/iphone,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,10,10,Covach,None ,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,standard poodle,English springer,pug,1561,424,3200950,Original tweet
689993469801164801,2016-01-21 02:10:37,http://vine.co,Here we are witnessing a rare High Stepping Alaskan Floofer. 12/10 dangerously petable (vid by @TheMrsNux) https://t.co/K4s9IJh2jm,12,10,None,floofer,,,,,1618,518,3200858,Original tweet
689977555533848577,2016-01-21 01:07:23,http://twitter.com/download/iphone,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy https://t.co/MXedEzSHIf,12,10,None,None ,https://pbs.twimg.com/media/CZNK7NpWwAEAqUh.jpg,cowboy hat,Labrador retriever,sombrero,1490,502,3200950,Original tweet
689905486972461056,2016-01-20 20:21:00,http://twitter.com/download/iphone,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY",11,10,Gizmo,pupper,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,Pomeranian,Shetland sheepdog,chow,2651,787,3200950,Original tweet
689877686181715968,2016-01-20 18:30:32,http://twitter.com/download/iphone,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,9,10,Durg,None ,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,Old English sheepdog,Tibetan terrier,Lakeland terrier,3323,1344,3200950,Original tweet
689835978131935233,2016-01-20 15:44:48,http://twitter.com/download/iphone,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 https://t.co/MuqHPvtL8c,11,10,Fynn,None ,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg,collie,Shetland sheepdog,borzoi,2369,850,3200950,Original tweet
689661964914655233,2016-01-20 04:13:20,http://twitter.com/download/iphone,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well https://t.co/VcxZQPNZaV,12,10,Luca,None ,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg,Italian greyhound,whippet,Chihuahua,3501,1052,3200951,Original tweet
689659372465688576,2016-01-20 04:03:02,http://twitter.com/download/iphone,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky https://t.co/XtDkrsdEfF,8,10,Ricky,None ,https://pbs.twimg.com/media/CZIpimOWcAETFRt.jpg,bustard,koala,goose,11394,4412,3200951,Original tweet
689623661272240129,2016-01-20 01:41:08,http://twitter.com/download/iphone,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,10,10,Lucy,pupper,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg,toy poodle,mashed potato,Labrador retriever,2467,748,3200859,Original tweet
689599056876867584,2016-01-20 00:03:21,http://twitter.com/download/iphone,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation https://t.co/TRAri5iHzd,11,10,None,None ,https://pbs.twimg.com/media/CZHyrvOXEAEin-A.jpg,dogsled,cocker spaniel,Chihuahua,12795,6265,3200951,Original tweet
